04 28 2004 10 15 00 00000000 11110000  11.7 1456.9  13.64     0     0     0.820   -0.007    98   100    0.746   -0.017    80    82    0.766   -0.040    66    68
04 28 2004 10 30 00 00000000 11110000  11.7 1456.9  13.64     0     0     0.834   -0.008    98   101    0.729   -0.007    81    83    0.742   -0.042    67    70
04 28 2004 10 45 00 00000000 11110000  11.7 1456.9  13.66     0     0     0.820   -0.011    98    99    0.759   -0.008    80    82    0.742   -0.042    67    68
04 28 2004 11 00 00 00000000 11110000  11.7 1456.9  13.67     0     0     0.826   -0.014    99   100    0.754    0.000    80    82    0.747   -0.038    67    68
04 28 2004 11 15 00 00000000 11110000  11.7 1456.9  13.67     0     0     0.814   -0.017    98    99    0.744   -0.016    80    82    0.770   -0.040    67    69
04 28 2004 11 30 00 00000000 11110000  11.7 1456.9  13.67     0     0     0.853   -0.009    98   100    0.761    0.004    81    82    0.754   -0.034    68    69
04 28 2004 11 45 00 00000000 11110000  11.7 1456.9  13.68     0     0     0.863   -0.015    99   101    0.748   -0.014    81    83    0.756   -0.040    68    70
04 28 2004 12 00 00 00000000 11110000  11.7 1456.9  13.68     0     0     0.816   -0.010    98   101    0.769   -0.009    81    83    0.746   -0.032    67    68
04 28 2004 12 15 00 00000000 11110000  11.7 1456.9  13.68     0     0     0.811   -0.011    98   100    0.756   -0.011    80    82    0.735   -0.042    66    69
04 28 2004 12 30 00 00000000 11110000  11.7 1456.9  13.67     0     0     0.836   -0.004    99   101    0.754   -0.015    81    83    0.750   -0.035    67    69
04 28 2004 12 45 00 00000000 11110000  11.7 1456.9  13.68     0     0     0.809   -0.016    98   101    0.783   -0.011    80    82    0.770   -0.045    66    68
04 28 2004 13 00 00 00000000 11110000  11.7 1456.9  13.67     0     0     0.850   -0.011    99   101    0.760   -0.004    81    83    0.764   -0.040    68    69
04 28 2004 13 15 00 00000000 11110000  11.7 1456.9  13.68     0     0     0.819   -0.008    98   101    0.745   -0.002    80    83    0.761   -0.034    67    69
04 28 2004 13 30 00 00000000 11110000  11.7 1456.9  13.68     0     0     0.825   -0.004    98   100    0.750   -0.004    80    83    0.765   -0.045    67    69
04 28 2004 13 45 00 00000000 11110000  11.7 1456.9  13.67     0     0     0.854   -0.001    99   100    0.768   -0.011    80    83    0.756   -0.037    67    69
04 28 2004 14 00 00 00000000 11110000  11.7 1456.9  13.67     0     0     0.836    0.003    99   100    0.766   -0.012    80    83    0.769   -0.047    67    69
04 28 2004 14 15 00 00000000 11110000  11.7 1456.9  13.66     0     0     0.856   -0.010    99   101    0.770   -0.014    81    82    0.742   -0.038    68    69
04 28 2004 14 30 00 00000000 11110000  11.7 1456.9  13.66     0     0     0.827   -0.012    98   100    0.763   -0.001    80    83    0.755   -0.042    67    69
04 28 2004 14 45 00 00000000 11110000  11.7 1456.9  13.67     0     0     0.849    0.005    98   101    0.756   -0.012    81    83    0.805   -0.040    67    69
04 28 2004 15 00 00 00000000 11110000  11.7 1456.9  13.65     0     0     0.849   -0.011    98   100    0.757   -0.008    81    83    0.769   -0.050    67    69
04 28 2004 15 15 00 00000000 11110000  11.7 1456.9  13.66     0     0     0.850   -0.008    99   101    0.774   -0.008    81    83    0.766   -0.032    68    69
04 28 2004 15 30 00 00000000 11110000  11.7 1456.9  13.65     0     0     0.838    0.003    99   101    0.758   -0.013    81    82    0.751   -0.038    68    69
04 28 2004 15 45 00 00000000 11110000  11.7 1456.9  13.64     0     0     0.839   -0.006    99   100    0.762   -0.005    81    84    0.773   -0.041    67    69
04 28 2004 16 00 00 00000000 11110000  11.7 1456.9  13.64     0     0     0.848    0.001    99   101    0.767   -0.003    81    83    0.781   -0.040    68    69
04 28 2004 16 15 00 00000000 11110000  11.7 1456.9  13.63     0     0     0.848   -0.009    98   100    0.777   -0.006    81    83    0.785   -0.034    67    69
04 28 2004 16 30 00 00000000 11110000  11.7 1456.9  13.63     0     0     0.860   -0.001    99   100    0.779    0.002    81    83    0.768   -0.027    67    68
04 28 2004 16 45 00 00000000 11110000  11.7 1456.9  13.62     0     0     0.836   -0.013    98   100    0.774   -0.011    80    82    0.773   -0.037    67    69
04 28 2004 17 00 00 00000000 11110000  11.7 1456.9  13.62     0     0     0.879    0.005    99   101    0.767   -0.013    81    83    0.781   -0.031    68    69
04 28 2004 17 15 00 00000000 11110000  11.7 1456.9  13.62     0     0     0.831   -0.012    98   100    0.761   -0.006    80    82    0.759   -0.025    66    69
04 28 2004 17 30 00 00000000 11110000  11.7 1456.9  13.62     0     0     0.864   -0.009    99   101    0.795   -0.012    81    83    0.795   -0.036    68    69
04 28 2004 17 45 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.849   -0.007    98   100    0.786   -0.005    81    83    0.760   -0.030    68    69
04 28 2004 18 00 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.890   -0.007    99   101    0.776    0.000    81    83    0.778   -0.036    68    70
04 28 2004 18 15 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.877   -0.011    98   101    0.760   -0.001    80    83    0.761   -0.037    67    68
04 28 2004 18 30 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.858   -0.007    99   100    0.786   -0.012    81    83    0.779   -0.034    67    69
04 28 2004 18 45 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.849    0.000    99   100    0.782   -0.006    80    82    0.768   -0.026    67    68
04 28 2004 19 00 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.880   -0.008    99   101    0.764   -0.005    81    83    0.783   -0.038    67    69
04 28 2004 19 15 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.850   -0.005    97    99    0.786   -0.004    80    82    0.757   -0.025    67    68
04 28 2004 19 30 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.858    0.002    98   100    0.764   -0.004    80    82    0.761   -0.039    66    68
04 28 2004 19 45 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.861   -0.004    99   101    0.740   -0.002    80    83    0.777   -0.039    67    69
04 28 2004 20 00 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.843    0.004    99   101    0.768   -0.004    81    83    0.780   -0.031    67    68
04 28 2004 20 15 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.850   -0.002    99   101    0.787   -0.005    81    83    0.760   -0.030    67    68
04 28 2004 20 30 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.838   -0.016    97   100    0.785   -0.005    81    82    0.793   -0.031    67    68
04 28 2004 20 45 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.857   -0.003    98   100    0.776   -0.008    80    83    0.776   -0.026    67    68
04 28 2004 21 00 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.862   -0.008    99   100    0.795   -0.008    81    83    0.779   -0.040    68    69
04 28 2004 21 15 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.862   -0.012    98   100    0.767    0.000    80    82    0.801   -0.036    67    69
04 28 2004 21 30 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.836   -0.008    98   100    0.783   -0.012    80    82    0.798   -0.039    67    68
04 28 2004 21 45 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.869    0.001    99   101    0.784   -0.007    81    83    0.794   -0.030    67    68
04 28 2004 22 00 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.851   -0.001    98   101    0.803   -0.001    80    83    0.778   -0.031    67    68
04 28 2004 22 15 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.873   -0.007    98   100    0.794   -0.003    81    82    0.782   -0.036    67    68
04 28 2004 22 30 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.876   -0.014    98   101    0.813    0.002    81    83    0.794   -0.037    67    68
04 28 2004 22 45 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.878    0.005    99   100    0.807   -0.004    81    82    0.784   -0.030    67    68
04 28 2004 23 00 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.858   -0.011    99   100    0.782   -0.014    80    82    0.800   -0.034    67    68
04 28 2004 23 15 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.868   -0.006    98   100    0.764   -0.003    79    83    0.769   -0.027    66    68
04 28 2004 23 30 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.867   -0.008    98   100    0.786    0.000    80    82    0.778   -0.038    67    68
04 28 2004 23 45 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.860   -0.003    99   101    0.775   -0.004    81    83    0.773   -0.029    67    69
04 29 2004 00 00 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.861   -0.007    99   100    0.800    0.000    81    82    0.764   -0.027    66    68
04 29 2004 00 15 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.873    0.002    98   101    0.770    0.000    80    83    0.777   -0.032    67    69
04 29 2004 00 30 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.882   -0.003    97   100    0.816    0.004    80    82    0.783   -0.027    66    68
04 29 2004 00 45 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.879   -0.006    98   100    0.801   -0.012    80    82    0.770   -0.029    66    68
04 29 2004 01 00 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.884   -0.005    99   101    0.795    0.003    81    83    0.781   -0.033    68    69
04 29 2004 01 15 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.875   -0.007    98   101    0.782    0.003    80    83    0.774   -0.034    67    69
04 29 2004 01 30 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.867   -0.002    98   100    0.786    0.000    80    82    0.788   -0.037    66    68
04 29 2004 01 45 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.867    0.006    98   100    0.785   -0.002    80    82    0.760   -0.030    66    68
04 29 2004 02 00 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.862   -0.008    99   100    0.808   -0.005    81    83    0.771   -0.031    67    69
04 29 2004 02 15 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.864   -0.002    98   101    0.784   -0.001    81    83    0.780   -0.030    68    69
04 29 2004 02 30 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.881   -0.003    98   101    0.784    0.007    81    83    0.787   -0.025    67    69
04 29 2004 02 45 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.868    0.006    98   101    0.784    0.001    80    83    0.779   -0.037    67    69
04 29 2004 03 00 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.862   -0.002    99   101    0.787    0.009    81    83    0.786   -0.031    67    69
04 29 2004 03 15 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.874   -0.006    98   101    0.811    0.005    80    83    0.785   -0.023    67    68
04 29 2004 03 30 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.880   -0.005    99   101    0.789   -0.006    81    83    0.793   -0.039    67    69
04 29 2004 03 45 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.884   -0.008    98   100    0.808    0.000    81    83    0.768   -0.028    66    69
04 29 2004 04 00 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.873   -0.008    99   101    0.785    0.010    80    82    0.782   -0.029    67    69
04 29 2004 04 15 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.875    0.012    99   101    0.797    0.001    81    83    0.774   -0.030    67    68
04 29 2004 04 30 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.871   -0.007    98   100    0.786   -0.003    81    83    0.783   -0.037    67    69
04 29 2004 04 45 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.888    0.002    99   100    0.793    0.001    81    83    0.770   -0.034    67    69
04 29 2004 05 00 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.852   -0.003    98   100    0.795    0.000    80    82    0.782   -0.025    67    69
04 29 2004 05 15 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.867   -0.002    98   100    0.785    0.001    81    83    0.783   -0.028    67    69
04 29 2004 05 30 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.874    0.002   100   101    0.802    0.000    81    83    0.782   -0.027    68    69
04 29 2004 05 45 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.856   -0.001    98   100    0.795    0.003    82    83    0.805   -0.030    67    69
04 29 2004 06 00 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.858   -0.002    98   100    0.807   -0.003    81    83    0.793   -0.033    67    69
04 29 2004 06 15 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.871   -0.013    98   101    0.799   -0.008    81    83    0.787   -0.040    67    69
04 29 2004 06 30 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.853    0.001    99   101    0.803    0.000    81    82    0.797   -0.024    67    69
04 29 2004 06 45 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.871    0.006    98   101    0.830    0.001    81    83    0.786   -0.033    67    69
04 29 2004 07 00 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.889   -0.007    98   100    0.828    0.004    80    82    0.767   -0.023    66    67
04 29 2004 07 15 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.875   -0.007    99   101    0.809   -0.004    81    83    0.794   -0.031    68    69
04 29 2004 07 30 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.880   -0.002    98   100    0.826    0.001    80    83    0.803   -0.022    67    68
04 29 2004 07 45 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.883   -0.003    99   100    0.831    0.002    81    84    0.770   -0.028    67    69
04 29 2004 08 00 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.907   -0.003    99   102    0.811    0.002    82    83    0.785   -0.020    67    69
04 29 2004 08 15 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.884    0.000    99   100    0.829    0.004    81    84    0.777   -0.024    67    69
04 29 2004 08 30 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.880    0.006   100   102    0.833    0.016    82    84    0.796   -0.023    67    69
04 29 2004 08 45 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.888   -0.005    99   100    0.872    0.002    81    83    0.769   -0.017    67    69
04 29 2004 09 00 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.894    0.003    98   101    0.838    0.003    81    83    0.819   -0.032    67    69
04 29 2004 09 15 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.882   -0.005    99   101    0.840   -0.010    81    83    0.782   -0.017    67    68
04 29 2004 09 30 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.903    0.003    98   100    0.846   -0.004    80    82    0.794   -0.027    67    69
04 29 2004 09 45 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.873    0.001    99   101    0.848    0.012    81    84    0.762   -0.029    67    69
04 29 2004 10 00 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.907    0.003    98   101    0.830    0.009    81    83    0.770   -0.028    67    69
04 29 2004 10 15 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.851    0.000    99   101    0.815   -0.006    81    84    0.814   -0.017    68    70
04 29 2004 10 30 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.895   -0.002   100   102    0.833    0.004    82    83    0.796   -0.027    68    69
04 29 2004 10 45 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.872   -0.009    99   102    0.839    0.007    81    84    0.779   -0.024    67    70
04 29 2004 11 00 00 00000000 11110000  11.7 1456.9  13.62     0     0     0.891    0.005    99   101    0.863    0.002    81    83    0.785   -0.022    67    69
04 29 2004 11 15 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.895   -0.012    99   101    0.841    0.006    81    83    0.791   -0.014    67    69
04 29 2004 11 30 00 00000000 11110000  11.7 1456.9  13.63     0     0     0.897   -0.008   100   102    0.838    0.002    82    84    0.783   -0.020    67    69
04 29 2004 11 45 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.890   -0.007    99   101    0.828    0.005    81    83    0.780   -0.024    67    70
04 29 2004 12 00 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.877   -0.003    99   101    0.840    0.005    81    84    0.802   -0.017    67    69
04 29 2004 12 15 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.895   -0.002    99   102    0.859    0.001    83    84    0.792   -0.018    69    70
04 29 2004 12 30 00 00000000 11110000  11.7 1456.9  13.62     0     0     0.901   -0.003   100   102    0.840    0.008    83    83    0.777   -0.019    68    69
04 29 2004 12 45 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.912   -0.006   100   102    0.846    0.005    82    84    0.785   -0.019    68    69
04 29 2004 13 00 00 00000000 11110000  11.7 1456.9  13.62     0     0     0.898    0.002   100   102    0.837    0.007    82    84    0.796   -0.028    68    70
04 29 2004 13 15 00 00000000 11110000  11.7 1456.9  13.62     0     0     0.878   -0.002   100   102    0.823    0.011    83    85    0.788   -0.024    68    70
04 29 2004 13 30 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.901   -0.001   100   102    0.833    0.008    82    84    0.791   -0.030    68    69
04 29 2004 13 45 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.902   -0.003   101   102    0.846    0.003    82    85    0.794   -0.027    68    70
04 29 2004 14 00 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.916   -0.002   101   102    0.839    0.005    83    85    0.791   -0.022    68    70
04 29 2004 14 15 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.910   -0.005    99   102    0.843    0.006    81    84    0.799   -0.018    68    70
04 29 2004 14 30 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.915   -0.002    99   101    0.839    0.000    81    84    0.797   -0.026    67    69
04 29 2004 14 45 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.889   -0.002    99   102    0.834    0.011    82    85    0.793   -0.021    68    69
04 29 2004 15 00 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.873    0.003    99   102    0.831    0.004    82    84    0.794   -0.017    68    70
04 29 2004 15 15 00 00000000 11110000  11.7 1456.9  13.62     0     0     0.871   -0.002    99   103    0.835    0.011    82    85    0.794   -0.022    68    70
04 29 2004 15 30 00 00000000 11110000  11.7 1456.9  13.61     0     0     0.871   -0.010    99   102    0.867    0.001    82    85    0.810   -0.028    68    69
04 29 2004 15 45 00 00000000 11110000  11.7 1456.9  13.60     0     0     0.907   -0.008   100   102    0.874   -0.001    82    84    0.795   -0.017    68    70
04 29 2004 16 00 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.913    0.004    99   102    0.851    0.001    81    84    0.789   -0.022    68    69
04 29 2004 16 15 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.894    0.006   100   102    0.849    0.007    83    84    0.804   -0.023    69    70
04 29 2004 16 30 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.910    0.002    99   102    0.862    0.017    82    84    0.824   -0.028    67    70
04 29 2004 16 45 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.891   -0.001   100   101    0.849    0.007    82    84    0.786   -0.024    68    70
04 29 2004 17 00 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.889    0.002   100   101    0.840    0.003    82    84    0.792   -0.025    68    70
04 29 2004 17 15 00 00000000 11110000  11.7 1456.9  13.59     0     0     0.901    0.004    99   102    0.868    0.014    82    84    0.800   -0.034    67    70
04 29 2004 17 30 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.882   -0.002    99   103    0.854    0.006    82    85    0.780   -0.018    68    70
04 29 2004 17 45 00 00000000 11110000  11.7 1456.9  13.58     0     0     0.908   -0.009    98   101    0.864    0.010    82    84    0.789   -0.017    68    70
04 29 2004 18 00 00 00000000 11110000  11.7 1456.9  13.57     0     0     0.913    0.000   100   103    0.841    0.006    83    86    0.784   -0.017    69    70
04 29 2004 18 15 00 00000000 11110000  11.7 1456.9  13.57     0     0     0.900   -0.003   100   102    0.852    0.011    83    85    0.786   -0.022    69    70
04 29 2004 18 30 00 00000000 11110000  11.7 1456.9  13.57     0     0     0.911   -0.001   100   102    0.859    0.005    83    85    0.797   -0.018    68    70
04 29 2004 18 45 00 00000000 11110000  11.7 1456.9  13.57     0     0     0.895    0.005   100   103    0.843    0.012    83    85    0.780   -0.016    68    70
04 29 2004 19 00 00 00000000 11110000  11.7 1456.9  13.56     0     0     0.900   -0.002   100   102    0.857    0.005    83    85    0.795   -0.028    68    70
04 29 2004 19 15 00 00000000 11110000  11.7 1456.9  13.56     0     0     0.903   -0.008   101   102    0.858    0.021    82    85    0.794   -0.026    69    71
04 29 2004 19 30 00 00000000 11110000  11.7 1456.9  13.56     0     0     0.874    0.003   100   102    0.863    0.000    82    84    0.794   -0.023    68    70
04 29 2004 19 45 00 00000000 11110000  11.7 1456.9  13.56     0     0     0.887    0.001   101   103    0.865    0.010    83    85    0.777   -0.013    69    70
04 29 2004 20 00 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.897   -0.001   101   103    0.876    0.017    83    85    0.780   -0.017    69    70
04 29 2004 20 15 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.903    0.000   101   102    0.862    0.013    83    85    0.791   -0.025    69    71
04 29 2004 20 30 00 00000000 11110000  11.7 1456.9  13.56     0     0     0.900    0.005   101   103    0.869    0.015    84    86    0.793   -0.020    69    71
04 29 2004 20 45 00 00000000 11110000  11.7 1456.9  13.56     0     0     0.909   -0.009   101   103    0.852    0.008    83    85    0.787   -0.023    68    70
04 29 2004 21 00 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.889    0.002   100   103    0.857    0.011    84    85    0.801   -0.017    68    70
04 29 2004 21 15 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.894    0.015   100   102    0.863    0.002    83    85    0.795   -0.024    69    70
04 29 2004 21 30 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.913   -0.007   101   102    0.861    0.011    84    85    0.813   -0.026    69    70
04 29 2004 21 45 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.881    0.005   101   103    0.892    0.010    83    86    0.790   -0.027    68    70
04 29 2004 22 00 00 00000000 11110000  11.7 1456.9  13.56     0     0     0.895   -0.003   101   102    0.876   -0.001    83    86    0.821   -0.017    68    70
04 29 2004 22 15 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.887    0.003   100   102    0.883    0.011    83    85    0.794   -0.026    68    69
04 29 2004 22 30 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.877    0.007   101   103    0.869    0.011    83    86    0.817   -0.020    69    70
04 29 2004 22 45 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.907    0.000   101   103    0.879   -0.006    84    85    0.815   -0.024    69    70
04 29 2004 23 00 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.904    0.005   100   102    0.855    0.014    83    85    0.788   -0.015    68    70
04 29 2004 23 15 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.895   -0.006   101   103    0.858    0.001    83    86    0.807   -0.022    69    71
04 29 2004 23 30 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.896    0.005   100   102    0.873    0.015    83    86    0.813   -0.028    69    70
04 29 2004 23 45 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.886    0.001   100   102    0.870    0.004    84    85    0.793   -0.022    68    70
04 30 2004 00 00 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.891    0.000   101   103    0.858    0.013    83    86    0.786   -0.021    68    70
04 30 2004 00 15 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.903    0.003   101   103    0.866    0.008    83    85    0.810   -0.023    69    70
04 30 2004 00 30 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.891    0.001   100   102    0.845    0.004    83    85    0.802   -0.026    69    70
04 30 2004 00 45 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.910    0.001   101   103    0.885    0.010    83    85    0.785   -0.024    69    70
04 30 2004 01 00 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.894    0.003   101   103    0.893    0.007    83    85    0.797   -0.025    69    70
04 30 2004 01 15 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.897   -0.001   101   103    0.881    0.001    84    85    0.800   -0.016    69    71
04 30 2004 01 30 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.915    0.011   101   103    0.869    0.000    83    86    0.807   -0.026    68    71
04 30 2004 01 45 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.903    0.006   101   102    0.864    0.008    84    85    0.789   -0.033    69    71
04 30 2004 02 00 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.896   -0.002   101   103    0.857    0.010    84    85    0.808   -0.019    69    70
04 30 2004 02 15 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.890   -0.004   100   102    0.869    0.014    84    85    0.811   -0.012    68    70
04 30 2004 02 30 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.899    0.000   100   103    0.875    0.011    84    85    0.792   -0.012    69    70
04 30 2004 02 45 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.895    0.008   101   103    0.879    0.015    84    85    0.794   -0.029    68    70
04 30 2004 03 00 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.893   -0.001   100   103    0.856    0.010    83    85    0.813   -0.015    69    70
04 30 2004 03 15 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.880   -0.001   101   103    0.866    0.007    84    85    0.803   -0.018    68    70
04 30 2004 03 30 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.900   -0.001   102   103    0.891    0.012    84    86    0.790   -0.011    69    70
04 30 2004 03 45 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.901    0.000   101   103    0.864    0.003    84    86    0.792   -0.014    69    70
04 30 2004 04 00 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.887    0.000   101   103    0.879    0.000    84    86    0.794   -0.021    69    71
04 30 2004 04 15 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.914   -0.009   102   105    0.870    0.007    84    86    0.782   -0.029    70    70
04 30 2004 04 30 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.915   -0.006   101   103    0.873    0.014    84    85    0.796   -0.022    69    71
04 30 2004 04 45 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.891    0.008   101   103    0.874    0.012    83    86    0.797   -0.025    68    70
04 30 2004 05 00 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.921   -0.001   101   103    0.868    0.009    83    85    0.790   -0.032    69    70
04 30 2004 05 15 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.903    0.008   101   103    0.890    0.013    84    85    0.792   -0.014    69    71
04 30 2004 05 30 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.914    0.005   101   103    0.858    0.013    84    86    0.797   -0.022    69    70
04 30 2004 05 45 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.898    0.009   102   104    0.883    0.021    85    86    0.801   -0.022    70    70
04 30 2004 06 00 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.888    0.003   100   103    0.882    0.013    84    86    0.806   -0.023    69    71
04 30 2004 06 15 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.901    0.001   101   103    0.896    0.013    84    85    0.818   -0.017    69    70
04 30 2004 06 30 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.904   -0.002   101   103    0.878    0.004    84    86    0.818   -0.021    69    70
04 30 2004 06 45 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.885    0.002   101   103    0.862    0.007    84    85    0.814   -0.022    70    70
04 30 2004 07 00 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.912    0.007   101   103    0.895    0.014    84    86    0.811   -0.026    69    71
04 30 2004 07 15 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.887    0.003   101   103    0.879    0.011    84    86    0.803   -0.025    69    70
04 30 2004 07 30 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.911    0.000   101   103    0.885    0.005    83    86    0.806   -0.018    69    70
04 30 2004 07 45 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.902   -0.008   101   103    0.875    0.009    84    86    0.813   -0.008    69    70
04 30 2004 08 00 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.885    0.006   101   103    0.881    0.011    84    86    0.811   -0.025    70    71
