1810.0000000000, 0.0660952452
1820.0000000000, 0.0646316772
1830.0000000000, 0.0631983110
1840.0000000000, 0.0617946203
1850.0000000000, 0.0604200839
1860.0000000000, 0.0590741853
1870.0000000000, 0.0577564134
1880.0000000000, 0.0564662624
1890.0000000000, 0.0552032320
1900.0000000000, 0.0539668272
1910.0000000000, 0.0527565590
1920.0000000000, 0.0515719439
1930.0000000000, 0.0504125045
1940.0000000000, 0.0492777691
1950.0000000000, 0.0481672721
1960.0000000000, 0.0470805540
1970.0000000000, 0.0460171613
1980.0000000000, 0.0449766467
1990.0000000000, 0.0439585690
2000.0000000000, 0.0429624933

