0.0000000000, 0.9613010000
10.0000000000, 0.9497081801
20.0000000000, 0.9392251711
30.0000000000, 0.9296300107
40.0000000000, 0.9207007368
50.0000000000, 0.9122153873
60.0000000000, 0.9039520000
70.0000000000, 0.8956886127
80.0000000000, 0.8872032632
90.0000000000, 0.8782739893
100.0000000000, 0.8686788289
110.0000000000, 0.8581958199
120.0000000000, 0.8466030000
130.0000000000, 0.8337694889
140.0000000000, 0.8199287333
150.0000000000, 0.8054052618
160.0000000000, 0.7905236031
170.0000000000, 0.7756082856
180.0000000000, 0.7609838380
190.0000000000, 0.7469747888
200.0000000000, 0.7339056666
210.0000000000, 0.7221010000
220.0000000000, 0.7117509094
230.0000000000, 0.7025078828
240.0000000000, 0.6938900000
250.0000000000, 0.6854947552
260.0000000000, 0.6772373002
270.0000000000, 0.6691122011
280.0000000000, 0.6611140241
290.0000000000, 0.6532373353
300.0000000000, 0.6454767009
310.0000000000, 0.6378266871
320.0000000000, 0.6302818600
330.0000000000, 0.6228367857
340.0000000000, 0.6154860305
350.0000000000, 0.6082241604
360.0000000000, 0.6010457416
370.0000000000, 0.5939453403
380.0000000000, 0.5869175227
390.0000000000, 0.5799568548
400.0000000000, 0.5730579029
410.0000000000, 0.5662152331
420.0000000000, 0.5594234115
430.0000000000, 0.5526770043
440.0000000000, 0.5459705777
450.0000000000, 0.5392986978
460.0000000000, 0.5326559308
470.0000000000, 0.5260368428
480.0000000000, 0.5194360000
490.0000000000, 0.5128491099
500.0000000000, 0.5062764458
510.0000000000, 0.4997194222
520.0000000000, 0.4931794537
530.0000000000, 0.4866579549
540.0000000000, 0.4801563404
550.0000000000, 0.4736760249
560.0000000000, 0.4672184229
570.0000000000, 0.4607849490
580.0000000000, 0.4543770178
590.0000000000, 0.4479960439
600.0000000000, 0.4416434419
610.0000000000, 0.4353206264
620.0000000000, 0.4290290120
630.0000000000, 0.4227700133
640.0000000000, 0.4165450449
650.0000000000, 0.4103555214
660.0000000000, 0.4042028574
670.0000000000, 0.3980884675
680.0000000000, 0.3920137662
690.0000000000, 0.3859801682
700.0000000000, 0.3799890881
710.0000000000, 0.3740419405
720.0000000000, 0.3681401399
730.0000000000, 0.3622851010
740.0000000000, 0.3564782384
750.0000000000, 0.3507209666
760.0000000000, 0.3450147003
770.0000000000, 0.3393608540
780.0000000000, 0.3337608424
790.0000000000, 0.3282160801
800.0000000000, 0.3227279816
810.0000000000, 0.3172979615
820.0000000000, 0.3119274345
830.0000000000, 0.3066178151
840.0000000000, 0.3013705179
850.0000000000, 0.2961869576
860.0000000000, 0.2910685488
870.0000000000, 0.2860167059
880.0000000000, 0.2810328437
890.0000000000, 0.2761183767
900.0000000000, 0.2712747195
910.0000000000, 0.2665032867
920.0000000000, 0.2618054929
930.0000000000, 0.2571827528
940.0000000000, 0.2526364809
950.0000000000, 0.2481680917
960.0000000000, 0.2437790000
970.0000000000, 0.2394702444
980.0000000000, 0.2352413600
990.0000000000, 0.2310915061
1000.0000000000, 0.2270198420
1010.0000000000, 0.2230255269
1020.0000000000, 0.2191077200
1030.0000000000, 0.2152655806
1040.0000000000, 0.2114982680
1050.0000000000, 0.2078049414
1060.0000000000, 0.2041847600
1070.0000000000, 0.2006368832
1080.0000000000, 0.1971604700
1090.0000000000, 0.1937546799
1100.0000000000, 0.1904186720
1110.0000000000, 0.1871516057
1120.0000000000, 0.1839526400
1130.0000000000, 0.1808209344
1140.0000000000, 0.1777556481
1150.0000000000, 0.1747559402
1160.0000000000, 0.1718209701
1170.0000000000, 0.1689498969
1180.0000000000, 0.1661418801
1190.0000000000, 0.1633960787
1200.0000000000, 0.1607116521
1210.0000000000, 0.1580877594
1220.0000000000, 0.1555235601
1230.0000000000, 0.1530182132
1240.0000000000, 0.1505708781
1250.0000000000, 0.1481807139
1260.0000000000, 0.1458468801
1270.0000000000, 0.1435685357
1280.0000000000, 0.1413448401
1290.0000000000, 0.1391749524
1300.0000000000, 0.1370580321
1310.0000000000, 0.1349932382
1320.0000000000, 0.1329797301
1330.0000000000, 0.1310166669
1340.0000000000, 0.1291032081
1350.0000000000, 0.1272385127
1360.0000000000, 0.1254217401
1370.0000000000, 0.1236520494
1380.0000000000, 0.1219286001
1390.0000000000, 0.1202505512
1400.0000000000, 0.1186170621
1410.0000000000, 0.1170272919
1420.0000000000, 0.1154804001
1430.0000000000, 0.1139755457
1440.0000000000, 0.1125118881
1450.0000000000, 0.1110885864
1460.0000000000, 0.1097048001
1470.0000000000, 0.1083596882
1480.0000000000, 0.1070524101
1490.0000000000, 0.1057821249
1500.0000000000, 0.1045479921
1510.0000000000, 0.1033491707
1520.0000000000, 0.1021848201
1530.0000000000, 0.1010540994
1540.0000000000, 0.0999561681
1550.0000000000, 0.0988901852
1560.0000000000, 0.0978553101
1570.0000000000, 0.0968507019
1580.0000000000, 0.0958755201
1590.0000000000, 0.0949289237
1600.0000000000, 0.0940100721
1610.0000000000, 0.0931181244
1620.0000000000, 0.0922522401
1630.0000000000, 0.0914115782
1640.0000000000, 0.0905952981
1650.0000000000, 0.0898025589
1660.0000000000, 0.0890325200
1670.0000000000, 0.0882843407
1680.0000000000, 0.0875571800
1690.0000000000, 0.0868501974
1700.0000000000, 0.0861625520
1710.0000000000, 0.0854934032
1720.0000000000, 0.0848419100
1730.0000000000, 0.0842072319
1740.0000000000, 0.0835885280
1750.0000000000, 0.0829849577
1760.0000000000, 0.0823956800
1770.0000000000, 0.0818198544
1780.0000000000, 0.0812566400
1790.0000000000, 0.0807051962
1800.0000000000, 0.0801646820
