0.0000000000, 10.0100450148
0.0500000000, 9.9530213521
0.1000000000, 9.9003139067
0.1500000000, 9.8499607617
0.2000000000, 9.8000000000
0.2500000000, 9.7500000000
0.3000000000, 9.7044161658
0.3500000000, 9.6642975762
0.4000000000, 9.6294591553
0.4500000000, 9.5997158267
0.5000000000, 9.5748825144
0.5500000000, 9.5547741423
0.6000000000, 9.5392056342
0.6500000000, 9.5279919139
0.7000000000, 9.5209479054
0.7500000000, 9.5178885324
0.8000000000, 9.5186287188
0.8500000000, 9.5229833886
0.9000000000, 9.5307674654
0.9500000000, 9.5417958733
1.0000000000, 9.5558835361
1.0500000000, 9.5728453775
1.1000000000, 9.5924963216
1.1500000000, 9.6146512920
1.2000000000, 9.6391252128
1.2500000000, 9.6657330077
1.3000000000, 9.6942896006
1.3500000000, 9.7246099154
1.4000000000, 9.7565088759
1.4500000000, 9.7898014060
1.5000000000, 9.8243024295
1.5500000000, 9.8598268704
1.6000000000, 9.8961896523
1.6500000000, 9.9332056993
1.7000000000, 9.9706899352
1.7500000000, 10.0084572838
1.8000000000, 10.0463226690
1.8500000000, 10.0841010146
1.9000000000, 10.1216072445
1.9500000000, 10.1586562826
2.0000000000, 10.1950630527
2.0500000000, 10.2306424787
2.1000000000, 10.2652094844
2.1500000000, 10.2985789937
2.2000000000, 10.3305659305
2.2500000000, 10.3609852185
2.3000000000, 10.3896517818
2.3500000000, 10.4163805440
2.4000000000, 10.4409864291
2.4500000000, 10.4632843610
2.5000000000, 10.4830892635
2.5500000000, 10.5002160604
2.6000000000, 10.5144796756
2.6500000000, 10.5256950330
2.7000000000, 10.5336770565
2.7500000000, 10.5382406698
2.8000000000, 10.5392007969
2.8500000000, 10.5363723615
2.9000000000, 10.5295702876
2.9500000000, 10.5186094991
3.0000000000, 10.5033049197
3.0500000000, 10.4834714734
3.1000000000, 10.4589240839
3.1500000000, 10.4294776752
3.2000000000, 10.3949471711
3.2500000000, 10.3551474955
3.3000000000, 10.3098935721
3.3500000000, 10.2590003250
3.4000000000, 10.2022826779
3.4500000000, 10.1395555547
3.5000000000, 10.0706338793
3.5500000000, 9.9953325754
3.6000000000, 9.9134665671
3.6500000000, 9.8248507780
3.7000000000, 9.7293001322
3.7500000000, 9.6266295534
3.8000000000, 9.5166539655
3.8500000000, 9.3991882923
3.9000000000, 9.2740474578
3.9500000000, 9.1410463857
4.0000000000, 9.0000000000
4.0500000000, 8.8508226571
4.1000000000, 8.6938264438
4.1500000000, 8.5294228798
4.2000000000, 8.3580234843
4.2500000000, 8.1800397771
4.3000000000, 7.9958832775
4.3500000000, 7.8059655050
4.4000000000, 7.6106979791
4.4500000000, 7.4104922194
4.5000000000, 7.2057597452
4.5500000000, 6.9969120762
4.6000000000, 6.7843607317
4.6500000000, 6.5685172313
4.7000000000, 6.3497930945
4.7500000000, 6.1285998408
4.8000000000, 5.9053489896
4.8500000000, 5.6804520604
4.9000000000, 5.4543205727
4.9500000000, 5.2273660461
5.0000000000, 5.0000000000
5.0500000000, 4.7726339539
5.1000000000, 4.5456794273
5.1500000000, 4.3195479396
5.2000000000, 4.0946510104
5.2500000000, 3.8714001592
5.3000000000, 3.6502069055
5.3500000000, 3.4314827687
5.4000000000, 3.2156392683
5.4500000000, 3.0030879238
5.5000000000, 2.7942402548
5.5500000000, 2.5895077806
5.6000000000, 2.3893020209
5.6500000000, 2.1940344950
5.7000000000, 2.0041167225
5.7500000000, 1.8199602229
5.8000000000, 1.6419765157
5.8500000000, 1.4705771202
5.9000000000, 1.3061735562
5.9500000000, 1.1491773429
6.0000000000, 1.0000000000
6.0500000000, 0.8589536143
6.1000000000, 0.7259525422
6.1500000000, 0.6008117077
6.2000000000, 0.4833460345
6.2500000000, 0.3733704466
6.3000000000, 0.2706998678
6.3500000000, 0.1751492220
6.4000000000, 0.0865334329
6.4500000000, 0.0046674246
6.5000000000, -0.0706338793
6.5500000000, -0.1395555547
6.6000000000, -0.2022826779
6.6500000000, -0.2590003250
6.7000000000, -0.3098935721
6.7500000000, -0.3551474955
6.8000000000, -0.3949471711
6.8500000000, -0.4294776752
6.9000000000, -0.4589240839
6.9500000000, -0.4834714734
7.0000000000, -0.5033049197
7.0500000000, -0.5186094991
7.1000000000, -0.5295702876
7.1500000000, -0.5363723615
7.2000000000, -0.5392007969
7.2500000000, -0.5382406698
7.3000000000, -0.5336770565
7.3500000000, -0.5256950330
7.4000000000, -0.5144796756
7.4500000000, -0.5002160604
7.5000000000, -0.4830892635
7.5500000000, -0.4632843610
7.6000000000, -0.4409864291
7.6500000000, -0.4163805440
7.7000000000, -0.3896517818
7.7500000000, -0.3609852185
7.8000000000, -0.3305659305
7.8500000000, -0.2985789937
7.9000000000, -0.2652094844
7.9500000000, -0.2306424787
8.0000000000, -0.1950630527
8.0500000000, -0.1586562826
8.1000000000, -0.1216072445
8.1500000000, -0.0841010146
8.2000000000, -0.0463226690
8.2500000000, -0.0084572838
8.3000000000, 0.0293100648
8.3500000000, 0.0667943007
8.4000000000, 0.1038103477
8.4500000000, 0.1401731296
8.5000000000, 0.1756975705
8.5500000000, 0.2101985940
8.6000000000, 0.2434911241
8.6500000000, 0.2753900846
8.7000000000, 0.3057103994
8.7500000000, 0.3342669923
8.8000000000, 0.3608747872
8.8500000000, 0.3853487080
8.9000000000, 0.4075036784
8.9500000000, 0.4271546225
9.0000000000, 0.4441164639
9.0500000000, 0.4582041267
9.1000000000, 0.4692325346
9.1500000000, 0.4770166114
9.2000000000, 0.4813712812
9.2500000000, 0.4821114676
9.3000000000, 0.4790520946
9.3500000000, 0.4720080861
9.4000000000, 0.4607943658
9.4500000000, 0.4452258577
9.5000000000, 0.4251174856
9.5500000000, 0.4002841733
9.6000000000, 0.3705408447
9.6500000000, 0.3357024238
9.7000000000, 0.2955838342
9.7500000000, 0.2500000000
9.8000000000, 0.2000000000
9.8500000000, 0.1500392383
9.9000000000, 0.0996860933
9.9500000000, 0.0469786479
10.0000000000, -0.0100450148

